Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
4.062329,1.953125,-1.953125,57.142860,57.142860,11.554688,11.453125,11.304688,11.484375,31.375000,29.250000,30.031250,26.812500,
4.082547,2.153320,-2.153320,57.142860,57.142860,11.453125,11.390625,11.109375,11.335938,30.500000,27.343750,31.937500,29.125000,
4.102285,2.153320,-2.153320,80.000000,80.000000,11.421875,11.257812,11.101562,11.039062,21.468750,25.937500,29.000000,29.656250,
4.124800,2.153320,-2.153320,114.285706,114.285706,11.375000,10.945312,10.843750,11.257812,31.156250,32.250000,30.968750,26.437500,
4.142529,2.153320,-2.153320,114.285706,114.285706,11.289062,10.953125,10.796875,10.812500,31.968750,33.218750,28.031250,35.812500,
4.162494,2.153320,-2.153320,165.714294,165.714294,11.164062,10.968750,10.812500,10.843750,34.875000,32.312500,29.875000,34.781250,
4.182955,2.153320,-2.153320,165.714294,165.714294,11.117188,10.843750,10.773438,10.828125,36.843750,34.218750,33.125000,34.843750,
4.202277,2.153320,-2.153320,222.857147,222.857147,11.257812,10.960938,10.914062,11.023438,30.281250,31.343750,29.187500,26.437500,
4.222497,2.153320,-2.153320,302.857147,302.857147,11.265625,11.140625,10.945312,11.093750,28.906250,27.750000,29.750000,23.375000,
4.242456,2.153320,-2.153320,302.857147,302.857147,11.359375,11.164062,11.109375,10.968750,28.812500,21.031250,22.687500,28.906250,
4.264847,2.204895,-2.204895,382.857147,382.857147,11.554688,11.125000,11.156250,11.320312,23.625000,25.750000,25.937500,19.843750,
4.282302,2.204895,-2.204895,451.428589,451.428589,11.562500,11.218750,11.328125,11.281250,23.312500,23.031250,20.343750,20.531250,
4.302556,2.204895,-2.204895,451.428589,451.428589,11.648438,11.351562,11.398438,11.367188,21.062500,19.968750,19.375000,18.156250,
4.322375,2.204895,-2.204895,537.142822,537.142822,11.734375,11.359375,11.421875,11.460938,17.375000,19.000000,16.906250,16.781250,
4.342312,2.204895,-2.204895,628.571411,628.571411,11.687500,11.414062,11.398438,11.460938,19.281250,16.875000,17.343750,17.031250,
4.364094,2.204895,-2.204895,628.571411,628.571411,11.750000,11.539062,11.562500,11.648438,16.656250,14.843750,15.687500,13.937500,
4.382502,2.204895,-2.204895,714.285706,714.285706,11.843750,11.625000,11.656250,11.679688,15.343750,16.125000,13.312500,15.125000,
4.402597,2.204895,-2.204895,782.857117,782.857117,11.867188,11.562500,11.554688,11.656250,12.218750,14.593750,13.531250,11.562500,
4.422506,2.204895,-2.204895,782.857117,782.857117,11.898438,11.601562,11.734375,11.773438,13.156250,12.093750,11.718750,11.343750,
4.442364,2.204895,-2.204895,857.142822,857.142822,12.015625,11.773438,11.687500,11.757812,12.062500,9.812500,10.750000,8.968750,
4.462508,2.204895,-2.204895,857.142822,857.142822,11.984375,11.710938,11.867188,11.843750,10.125000,10.500000,10.750000,9.656250,
4.482555,2.204895,-2.204895,914.285645,914.285645,12.070312,11.757812,11.718750,11.843750,10.031250,10.000000,9.031250,9.593750,
4.502285,2.204895,-2.204895,965.714233,965.714233,12.054688,11.851562,11.875000,12.000000,10.406250,9.718750,9.968750,8.968750,
4.522511,2.204895,-2.204895,965.714233,965.714233,12.062500,11.726562,11.890625,11.789062,9.593750,8.375000,9.625000,8.718750,
4.544851,2.204895,-2.204895,1017.142761,1017.142761,12.109375,11.812500,11.835938,11.921875,9.468750,9.468750,8.656250,7.968750,
4.562569,2.153320,-2.153320,1051.428467,1051.428467,12.109375,11.914062,11.929688,12.054688,9.781250,9.187500,8.375000,9.125000,
4.583704,2.153320,-2.153320,1051.428467,1051.428467,12.187500,11.820312,12.078125,11.945312,9.500000,8.218750,5.187500,8.218750,
4.602473,0.991516,-0.991516,1085.714233,1085.714233,12.195312,11.875000,11.984375,11.992188,8.500000,8.968750,8.625000,8.250000,
4.624011,0.991516,-0.991516,1108.571411,1108.571411,12.929688,11.953125,12.765625,12.109375,0.000000,9.218750,0.000000,3.343750,
4.642599,0.098877,-0.098877,1108.571411,1108.571411,12.460938,12.195312,12.257812,12.320312,0.000000,0.000000,0.000000,0.000000,
4.662456,0.098877,-0.098877,1080.000000,1080.000000,12.742188,12.281250,12.601562,12.468750,0.000000,0.000000,0.000000,0.000000,
4.682284,0.078125,-0.078125,1080.000000,1080.000000,12.468750,13.078125,12.242188,12.648438,0.000000,1.406250,0.000000,0.125000,
4.702364,0.078125,-0.078125,1045.714233,1045.714233,12.507812,12.226562,12.382812,12.320312,0.000000,0.000000,0.000000,0.000000,
4.723783,0.068665,-0.068665,994.285645,994.285645,12.445312,12.218750,12.250000,12.289062,0.062500,0.000000,0.062500,0.000000,
4.742569,0.051575,-0.051575,994.285645,994.285645,12.453125,12.187500,12.296875,12.250000,0.000000,0.000000,0.000000,0.000000,
4.762324,0.051575,-0.051575,920.000000,920.000000,12.445312,12.187500,12.234375,12.242188,0.156250,0.000000,0.156250,0.000000,
4.782302,0.000000,-0.000000,828.571411,828.571411,12.453125,12.164062,12.242188,12.234375,0.000000,0.000000,0.000000,0.000000,
4.802700,0.000000,-0.000000,828.571411,828.571411,12.453125,12.203125,12.242188,12.273438,0.000000,0.000000,0.000000,0.000000,
4.822472,0.000000,-0.000000,742.857056,742.857056,12.445312,12.203125,12.242188,12.281250,0.000000,0.000000,0.000000,0.000000,
4.842496,-0.025110,0.025110,645.714111,645.714111,12.460938,12.203125,12.242188,12.289062,0.125000,0.000000,0.093750,0.000000,
4.862375,-0.037510,0.037510,645.714111,645.714111,12.453125,12.195312,12.234375,12.273438,0.156250,0.093750,0.156250,0.093750,
4.882929,-0.037510,0.037510,542.856934,542.856934,12.453125,12.195312,12.234375,12.265625,0.187500,0.125000,0.125000,0.125000,
4.902333,-0.037510,0.037510,474.285767,474.285767,12.453125,12.195312,12.234375,12.265625,0.156250,0.125000,0.156250,0.187500,
4.922329,-0.044640,0.044640,474.285767,474.285767,12.445312,12.195312,12.234375,12.265625,0.156250,0.093750,0.125000,0.156250,
4.942316,-0.044640,0.044640,394.285645,394.285645,12.445312,12.195312,12.234375,12.273438,0.156250,0.093750,0.125000,0.125000,
4.962370,-0.044640,0.044640,394.285645,394.285645,12.453125,12.195312,12.242188,12.265625,0.156250,0.093750,0.125000,0.156250,
4.983390,-0.044640,0.044640,314.285645,314.285645,12.453125,12.195312,12.242188,12.273438,0.187500,0.093750,0.093750,0.187500,
5.002357,-0.044640,0.044640,262.857056,262.857056,12.453125,12.203125,12.242188,12.281250,0.156250,0.125000,0.125000,0.125000,
5.022485,-0.044640,0.044640,262.857056,262.857056,12.460938,12.195312,12.242188,12.273438,0.156250,0.125000,0.125000,0.156250,
5.042516,-0.052390,0.052390,211.428589,211.428589,12.453125,12.210938,12.242188,12.273438,0.093750,0.093750,0.093750,0.125000,
5.062364,-0.052390,0.052390,160.000000,160.000000,12.460938,12.210938,12.242188,12.281250,0.125000,0.093750,0.125000,0.125000,
5.083222,-0.060760,0.060760,160.000000,160.000000,12.460938,12.203125,12.257812,12.273438,0.093750,0.062500,0.125000,0.156250,
5.102352,-0.060760,0.060760,114.285767,114.285767,12.460938,12.203125,12.250000,12.273438,0.062500,0.062500,0.125000,0.093750,
5.122345,-0.060760,0.060760,74.285767,74.285767,12.460938,12.203125,12.250000,12.273438,0.093750,0.062500,0.062500,0.062500,
5.142375,-0.079360,0.079360,74.285767,74.285767,12.460938,12.210938,12.250000,12.281250,0.093750,0.062500,0.156250,0.093750,
5.162339,-0.089590,0.089590,51.428589,51.428589,12.460938,12.203125,12.250000,12.281250,0.218750,0.406250,0.281250,0.125000,
5.182961,-0.124000,0.124000,51.428589,51.428589,12.421875,12.203125,12.195312,12.281250,0.125000,0.062500,0.250000,0.281250,
5.202497,-0.193750,0.193750,28.571442,28.571442,12.406250,12.187500,12.210938,12.257812,0.343750,0.031250,0.218750,0.031250,
5.223697,-0.260711,0.260711,22.857147,22.857147,12.351562,12.179688,12.164062,12.234375,0.218750,0.250000,0.281250,0.218750,
5.242494,-0.358361,0.358361,22.857147,22.857147,12.296875,12.085938,12.117188,12.164062,0.687500,0.593750,0.562500,0.500000,
5.262360,-0.496001,0.496001,5.714294,5.714294,12.250000,12.093750,12.039062,12.140625,0.062500,0.531250,0.000000,0.593750,
5.282949,-0.806312,0.806312,-5.714264,-5.714264,12.023438,11.906250,11.851562,11.976562,4.656250,0.031250,1.500000,0.031250,
5.302460,-1.116002,1.116002,-5.714264,-5.714264,11.781250,11.617188,11.570312,11.734375,25.593750,22.656250,24.562500,18.656250,
5.323643,-1.391593,1.391593,-22.857147,-22.857147,11.625000,11.500000,11.437500,11.648438,28.875000,28.781250,27.531250,25.718750,
5.342315,-1.934714,1.934714,-45.714294,-45.714294,11.453125,11.445312,11.367188,11.507812,31.312500,27.562500,27.656250,27.687500,
5.362278,-2.084444,2.084444,-45.714294,-45.714294,11.421875,11.312500,11.148438,11.296875,24.781250,24.843750,28.656250,26.468750,
5.382557,-2.187364,2.187364,-74.285736,-74.285736,11.226562,11.007812,11.156250,11.203125,30.812500,33.937500,25.281250,30.093750,
5.402539,-2.187364,2.187364,-120.000031,-120.000031,11.140625,11.046875,10.984375,11.203125,31.062500,33.000000,29.937500,29.625000,
5.422323,-2.239754,2.239754,-120.000031,-120.000031,10.976562,10.984375,10.945312,11.101562,34.468750,32.656250,21.781250,31.593750,
5.442480,-2.292764,2.292764,-171.428589,-171.428589,11.000000,10.898438,10.875000,11.148438,27.593750,33.468750,32.562500,29.812500,
5.462612,-2.292764,2.292764,-171.428589,-171.428589,10.960938,10.726562,10.960938,10.953125,30.343750,34.125000,30.562500,31.843750,
5.482547,-2.292764,2.292764,-245.714294,-245.714294,10.875000,10.843750,11.039062,11.078125,24.843750,28.468750,23.250000,31.468750,
5.502307,-2.292764,2.292764,-320.000000,-320.000000,11.046875,10.828125,11.171875,11.062500,32.593750,30.687500,24.062500,30.156250,
5.522506,-2.292764,2.292764,-320.000000,-320.000000,11.226562,11.000000,11.171875,11.132812,23.531250,29.437500,25.781250,27.093750,
5.542625,-2.292764,2.292764,-405.714294,-405.714294,11.273438,11.195312,11.320312,11.359375,24.437500,26.125000,22.687500,19.250000,
5.562611,-2.292764,2.292764,-497.142853,-497.142853,11.421875,11.328125,11.343750,11.414062,21.093750,22.062500,21.062500,18.500000,
5.582745,-2.292764,2.292764,-497.142853,-497.142853,11.445312,11.312500,11.406250,11.437500,21.406250,22.968750,18.437500,19.687500,
5.602587,-2.292764,2.292764,-594.285645,-594.285645,11.484375,11.390625,11.617188,11.664062,21.218750,19.812500,16.812500,15.406250,
5.623734,-2.292764,2.292764,-685.714233,-685.714233,11.671875,11.390625,11.632812,11.632812,16.968750,16.031250,16.125000,14.812500,
5.642328,-2.292764,2.292764,-685.714233,-685.714233,11.671875,11.507812,11.625000,11.585938,15.875000,15.125000,12.875000,14.031250,
5.662491,-2.292764,2.292764,-765.714294,-765.714294,11.687500,11.585938,11.773438,11.773438,16.781250,14.562500,13.343750,12.843750,
5.682319,-2.292764,2.292764,-765.714294,-765.714294,11.750000,11.460938,11.671875,11.664062,15.062500,13.500000,12.781250,12.406250,
5.702375,-2.292764,2.292764,-840.000000,-840.000000,11.773438,11.617188,11.796875,11.789062,14.125000,14.218750,11.562500,12.718750,
5.722561,-2.292764,2.292764,-897.142883,-897.142883,11.796875,11.492188,11.796875,11.796875,13.625000,12.343750,11.937500,9.593750,
5.742291,-2.292764,2.292764,-897.142883,-897.142883,11.859375,11.703125,11.742188,11.820312,13.031250,11.687500,9.093750,9.906250,
5.762531,-2.292764,2.292764,-960.000061,-960.000061,11.867188,11.687500,11.890625,11.906250,10.656250,11.125000,9.750000,10.062500,
5.782490,-2.292764,2.292764,-1011.428650,-1011.428650,11.968750,11.687500,11.921875,11.914062,10.656250,9.437500,9.531250,8.781250,
5.802332,-2.292764,2.292764,-1011.428650,-1011.428650,11.960938,11.796875,11.859375,11.851562,10.781250,9.500000,9.375000,7.625000,
5.822473,-2.292764,2.292764,-1051.428711,-1051.428711,11.937500,11.781250,11.804688,11.898438,9.281250,9.375000,9.125000,9.093750,
5.842238,-2.292764,2.292764,-1080.000244,-1080.000244,11.921875,11.687500,11.898438,11.992188,10.437500,9.187500,8.812500,8.406250,
5.863261,-2.292764,2.292764,-1080.000244,-1080.000244,11.976562,11.710938,11.937500,11.937500,10.406250,9.750000,10.156250,8.750000,
5.882529,-2.292764,2.292764,-1108.571533,-1108.571533,11.937500,11.828125,11.906250,11.898438,11.000000,11.656250,9.406250,7.906250,
5.902323,-2.292764,2.292764,-1131.428711,-1131.428711,11.929688,11.757812,11.851562,11.890625,10.000000,9.812500,9.500000,7.843750,
5.922524,-2.292764,2.292764,-1131.428711,-1131.428711,11.960938,11.718750,11.851562,11.960938,10.187500,8.968750,7.843750,8.312500,
5.942324,-2.292764,2.292764,-1148.571533,-1148.571533,12.046875,11.796875,11.945312,12.031250,9.562500,8.343750,8.875000,8.281250,
5.962545,-2.292764,2.292764,-1148.571533,-1148.571533,12.078125,11.875000,12.007812,12.039062,8.906250,8.375000,9.031250,8.500000,
5.982527,-2.292764,2.292764,-1165.714478,-1165.714478,12.031250,11.890625,12.031250,12.046875,8.937500,8.343750,8.906250,5.406250,
6.002497,-2.292764,2.292764,-1171.428589,-1171.428589,12.015625,11.890625,12.007812,11.976562,8.812500,8.000000,8.812500,8.562500,
6.022552,-2.292764,2.292764,-1171.428589,-1171.428589,12.062500,11.828125,11.937500,11.921875,9.250000,7.750000,8.750000,7.437500,
6.042510,-2.292764,2.292764,-1188.571411,-1188.571411,12.062500,11.789062,11.945312,11.960938,7.375000,7.281250,8.437500,7.687500,
6.062509,-2.292764,2.292764,-1194.285522,-1194.285522,12.093750,11.781250,11.898438,11.976562,8.937500,8.468750,8.375000,7.500000,
6.082462,-2.292764,2.292764,-1194.285522,-1194.285522,12.125000,11.882812,11.906250,12.062500,9.000000,6.937500,8.718750,3.375000,
6.103886,-2.292764,2.292764,-1205.714233,-1205.714233,12.101562,11.929688,11.937500,12.070312,9.531250,7.875000,8.375000,7.656250,
6.122544,-2.292764,2.292764,-1211.428467,-1211.428467,12.109375,11.976562,11.968750,12.125000,9.906250,8.062500,8.375000,0.000000,
6.142505,-2.292764,2.292764,-1211.428467,-1211.428467,12.125000,11.953125,12.031250,12.125000,8.718750,7.468750,8.875000,1.218750,
6.162365,-2.292764,2.292764,-1222.857056,-1222.857056,12.140625,11.992188,11.992188,12.125000,8.625000,8.968750,8.343750,1.437500,
6.182446,-2.292764,2.292764,-1222.857056,-1222.857056,12.085938,11.960938,12.023438,12.117188,8.281250,9.406250,8.812500,3.312500,
6.202343,-2.292764,2.292764,-1228.571289,-1228.571289,12.093750,11.835938,12.054688,12.078125,9.093750,9.000000,8.437500,8.343750,
6.223891,-2.292764,2.292764,-1234.285767,-1234.285767,12.125000,11.812500,12.070312,12.085938,9.250000,7.750000,4.156250,0.000000,
6.243696,-2.187364,2.187364,-1234.285767,-1234.285767,12.171875,11.835938,12.085938,12.125000,9.187500,6.843750,2.593750,5.062500,
6.262283,-2.187364,2.187364,-1245.714355,-1245.714355,12.257812,11.867188,12.132812,12.156250,0.031250,8.625000,0.000000,6.250000,
6.282545,-1.743754,1.743754,-1245.714355,-1245.714355,12.585938,11.992188,12.437500,12.218750,0.000000,0.156250,0.000000,0.000000,
6.302500,-0.379751,0.379751,-1245.714355,-1245.714355,13.187500,12.195312,13.078125,12.328125,0.000000,0.000000,0.000000,0.000000,
6.322538,-0.069750,0.069750,-1228.571411,-1228.571411,12.484375,12.421875,12.320312,12.476562,0.000000,0.000000,0.000000,0.000000,
6.345184,0.000000,-0.000000,-1159.999756,-1159.999756,12.531250,12.203125,12.257812,12.328125,0.000000,0.000000,0.000000,0.000000,
6.362658,0.019531,-0.019531,-1159.999756,-1159.999756,12.453125,12.210938,12.289062,12.289062,0.000000,0.000000,0.000000,0.000000,
6.382305,0.019531,-0.019531,-1114.285645,-1114.285645,12.476562,12.210938,12.250000,12.312500,0.125000,0.000000,0.062500,0.000000,
6.404537,0.019531,-0.019531,-1045.714111,-1045.714111,12.476562,12.210938,12.265625,12.320312,0.093750,0.031250,0.062500,0.062500,
6.423743,0.019531,-0.019531,-1045.714111,-1045.714111,12.476562,12.203125,12.250000,12.320312,0.125000,0.031250,0.062500,0.031250,
6.442674,0.019531,-0.019531,-965.714111,-965.714111,12.460938,12.203125,12.257812,12.296875,0.062500,0.062500,0.062500,0.062500,
6.462351,0.019531,-0.019531,-965.714111,-965.714111,12.460938,12.203125,12.242188,12.281250,0.062500,0.031250,0.062500,0.062500,
6.482477,0.019531,-0.019531,-874.285522,-874.285522,12.460938,12.210938,12.257812,12.281250,0.093750,0.031250,0.093750,0.093750,
6.502499,0.019531,-0.019531,-759.999878,-759.999878,12.460938,12.210938,12.265625,12.281250,0.093750,0.062500,0.062500,0.062500,
6.522344,0.019531,-0.019531,-759.999878,-759.999878,12.460938,12.210938,12.257812,12.289062,0.125000,0.062500,0.031250,0.093750,
6.542493,0.019531,-0.019531,-639.999878,-639.999878,12.468750,12.203125,12.250000,12.289062,0.062500,0.031250,0.093750,0.062500,
6.562503,0.019531,-0.019531,-542.856934,-542.856934,12.468750,12.210938,12.250000,12.281250,0.093750,0.062500,0.031250,0.062500,
6.582316,0.019531,-0.019531,-542.856934,-542.856934,12.468750,12.203125,12.257812,12.289062,0.062500,0.031250,0.031250,0.062500,
6.603847,0.019531,-0.019531,-468.571411,-468.571411,12.468750,12.210938,12.257812,12.289062,0.093750,0.031250,0.031250,0.062500,
6.622462,0.019531,-0.019531,-388.571289,-388.571289,12.460938,12.210938,12.250000,12.281250,0.093750,0.031250,0.062500,0.062500,
6.642504,0.019531,-0.019531,-388.571289,-388.571289,12.468750,12.210938,12.257812,12.304688,0.062500,0.062500,0.062500,0.093750,
6.662457,0.019531,-0.019531,-320.000000,-320.000000,12.468750,12.210938,12.257812,12.289062,0.093750,0.062500,0.031250,0.093750,
6.683717,0.019531,-0.019531,-320.000000,-320.000000,12.468750,12.210938,12.257812,12.289062,0.062500,0.031250,0.031250,0.062500,
6.702351,0.019531,-0.019531,-257.142944,-257.142944,12.460938,12.210938,12.257812,12.289062,0.093750,0.031250,0.062500,0.062500,
6.722337,0.019531,-0.019531,-194.285767,-194.285767,12.476562,12.210938,12.250000,12.289062,0.093750,0.031250,0.031250,0.062500,
6.744249,0.019531,-0.019531,-194.285767,-194.285767,12.468750,12.210938,12.257812,12.281250,0.062500,0.062500,0.062500,0.062500,
6.762504,0.019531,-0.019531,-148.571533,-148.571533,12.468750,12.210938,12.257812,12.281250,0.062500,0.031250,0.031250,0.062500,
6.782513,0.019531,-0.019531,-108.571533,-108.571533,12.468750,12.210938,12.257812,12.289062,0.093750,0.031250,0.062500,0.062500,
6.802418,0.019531,-0.019531,-108.571533,-108.571533,12.468750,12.210938,12.257812,12.289062,0.093750,0.031250,0.031250,0.062500,
6.822491,0.019531,-0.019531,-74.285767,-74.285767,12.476562,12.218750,12.265625,12.289062,0.093750,0.031250,0.031250,0.031250,
6.842576,0.019531,-0.019531,-62.857178,-62.857178,12.476562,12.210938,12.257812,12.289062,0.093750,0.062500,0.062500,0.062500,
6.862554,0.019531,-0.019531,-62.857178,-62.857178,12.468750,12.218750,12.257812,12.289062,0.093750,0.031250,0.031250,0.031250,
6.882307,0.019531,-0.019531,-34.285767,-34.285767,12.476562,12.218750,12.265625,12.289062,0.093750,0.031250,0.031250,0.062500,
6.902488,0.019531,-0.019531,-5.714355,-5.714355,12.476562,12.218750,12.273438,12.296875,0.125000,0.062500,0.031250,0.062500,
6.923641,0.019531,-0.019531,-5.714355,-5.714355,12.476562,12.218750,12.265625,12.296875,0.125000,0.031250,0.031250,0.062500,
6.942344,0.019531,-0.019531,5.714279,5.714279,12.476562,12.218750,12.273438,12.296875,0.093750,0.031250,0.031250,0.062500,
6.962747,0.019531,-0.019531,5.714279,5.714279,12.476562,12.218750,12.265625,12.296875,0.093750,0.031250,0.031250,0.062500,
6.982519,0.019531,-0.019531,5.714279,5.714279,12.476562,12.226562,12.265625,12.296875,0.125000,0.031250,0.031250,0.031250,
7.002342,0.019531,-0.019531,5.714279,5.714279,12.476562,12.226562,12.265625,12.296875,0.093750,0.062500,0.031250,0.062500,
7.022218,0.019531,-0.019531,5.714279,5.714279,12.476562,12.226562,12.265625,12.296875,0.093750,0.031250,0.031250,0.062500,
7.042448,0.019531,-0.019531,5.714279,5.714279,12.484375,12.218750,12.273438,12.296875,0.093750,0.031250,0.031250,0.062500,
7.062502,0.019531,-0.019531,5.714279,5.714279,12.476562,12.226562,12.265625,12.312500,0.093750,0.062500,0.031250,0.062500,
7.082434,0.019531,-0.019531,5.714279,5.714279,12.476562,12.226562,12.273438,12.304688,0.093750,0.031250,0.031250,0.062500,
7.102412,0.019531,-0.019531,5.714279,5.714279,12.484375,12.226562,12.265625,12.296875,0.093750,0.000000,0.031250,0.062500,
7.122322,0.019531,-0.019531,5.714279,5.714279,12.484375,12.234375,12.265625,12.296875,0.093750,0.031250,0.062500,0.031250,
7.142291,0.019531,-0.019531,5.714279,5.714279,12.484375,12.226562,12.281250,12.304688,0.093750,0.031250,0.031250,0.093750,
7.162271,0.019531,-0.019531,0.000000,0.000000,12.484375,12.226562,12.281250,12.296875,0.093750,0.031250,0.000000,0.062500,
7.183663,0.019531,-0.019531,0.000000,0.000000,12.484375,12.226562,12.273438,12.304688,0.093750,0.031250,0.062500,0.062500,
7.202464,0.019531,-0.019531,0.000000,0.000000,12.484375,12.226562,12.265625,12.304688,0.093750,0.000000,0.062500,0.062500,
7.222495,0.019531,-0.019531,0.000000,0.000000,12.492188,12.226562,12.273438,12.304688,0.093750,0.031250,0.062500,0.031250,
7.242478,0.019531,-0.019531,0.000000,0.000000,12.484375,12.234375,12.273438,12.304688,0.093750,0.000000,0.031250,0.031250,
7.262346,0.019531,-0.019531,0.000000,0.000000,12.492188,12.234375,12.273438,12.304688,0.093750,0.031250,0.000000,0.031250,
7.283642,0.019531,-0.019531,0.000000,0.000000,12.492188,12.234375,12.289062,12.304688,0.093750,0.031250,0.031250,0.062500,
7.302453,0.019531,-0.019531,0.000000,0.000000,12.492188,12.234375,12.281250,12.312500,0.093750,0.031250,0.031250,0.031250,
7.323036,0.019531,-0.019531,0.000000,0.000000,12.492188,12.226562,12.273438,12.304688,0.093750,0.031250,0.031250,0.031250,
7.342573,0.019531,-0.019531,0.000000,0.000000,12.492188,12.234375,12.273438,12.304688,0.093750,0.031250,0.031250,0.093750,
7.362491,0.019531,-0.019531,0.000000,0.000000,12.492188,12.242188,12.281250,12.312500,0.093750,0.031250,0.031250,0.093750,
7.382513,0.019531,-0.019531,0.000000,0.000000,12.500000,12.234375,12.273438,12.312500,0.093750,0.062500,0.062500,0.093750,
7.402333,0.009529,-0.024719,0.000000,0.000000,12.500000,12.234375,12.281250,12.304688,0.000000,0.031250,0.062500,0.093750,
7.422469,-0.075721,-0.100440,0.000000,0.000000,12.484375,12.234375,12.281250,12.304688,0.000000,0.000000,0.093750,0.093750,
7.442520,-0.422922,-0.447641,0.000000,0.000000,12.429688,12.234375,12.226562,12.312500,0.000000,0.000000,0.156250,0.093750,
7.462470,-0.781592,-0.806312,0.000000,0.000000,12.390625,12.156250,12.171875,12.242188,0.093750,0.093750,0.000000,0.187500,
7.482498,-1.325643,-1.350363,-11.428572,-11.428572,12.359375,12.179688,11.984375,12.179688,0.062500,0.000000,0.250000,0.093750,
7.502413,-1.765844,-1.790564,-45.714287,-45.714287,12.289062,12.101562,11.648438,11.742188,0.062500,0.000000,26.125000,21.093750,
7.522488,-1.959285,-1.984004,-45.714287,-45.714287,11.460938,11.351562,11.500000,11.671875,34.843750,34.375000,29.343750,26.906250,
7.542506,-2.375926,-2.400645,-62.857143,-62.857143,11.320312,11.296875,11.273438,11.398438,35.906250,29.937500,30.406250,18.656250,
7.562472,-2.542396,-2.567115,-80.000000,-80.000000,11.187500,10.976562,11.296875,11.117188,35.312500,32.875000,26.687500,30.687500,
7.582489,-2.542396,-2.567115,-80.000000,-80.000000,11.000000,10.929688,10.992188,11.015625,38.812500,34.406250,32.656250,33.375000,
7.602428,-2.656476,-2.681195,-114.285713,-114.285713,10.875000,10.804688,10.976562,10.937500,41.343750,36.750000,26.718750,33.968750,
7.622453,-2.773036,-2.797756,-154.285706,-154.285706,10.750000,10.523438,10.867188,10.921875,42.812500,41.781250,38.625000,27.843750,
7.642521,-2.773036,-2.797756,-154.285706,-154.285706,10.757812,10.687500,10.898438,11.046875,39.781250,35.968750,37.000000,30.375000,
7.662477,-2.892077,-2.916796,-205.714279,-205.714279,10.875000,10.429688,10.976562,10.906250,35.781250,44.093750,31.125000,33.031250,
7.683725,-2.952527,-2.977246,-205.714279,-205.714279,10.859375,10.656250,10.828125,10.593750,36.656250,39.375000,37.875000,33.812500,
7.702324,-2.952527,-2.977246,-274.285706,-274.285706,10.601562,10.539062,10.867188,10.562500,36.875000,33.906250,34.625000,41.843750,
7.722495,-2.952527,-2.977246,-348.571442,-348.571442,10.476562,10.523438,10.781250,10.406250,46.125000,44.343750,35.531250,35.187500,
7.742568,-3.013597,-3.038316,-348.571442,-348.571442,10.750000,10.453125,10.851562,10.632812,39.406250,34.906250,32.062500,34.843750,
7.762303,-3.013597,-3.038316,-411.428558,-411.428558,10.937500,10.632812,10.812500,10.820312,33.406250,37.906250,37.781250,31.781250,
7.782428,-3.013597,-3.038316,-502.857147,-502.857147,10.789062,10.679688,10.843750,10.882812,32.375000,30.593750,32.437500,32.781250,
7.802301,-3.013597,-3.038316,-502.857147,-502.857147,11.000000,10.679688,10.859375,10.796875,32.343750,27.062500,36.625000,33.062500,
7.822707,-3.013597,-3.038316,-605.714294,-605.714294,10.960938,10.742188,10.757812,10.890625,30.906250,35.468750,37.468750,26.875000,
7.842287,-3.013597,-3.038316,-697.142883,-697.142883,11.117188,10.687500,11.062500,10.953125,31.531250,35.531250,27.156250,26.250000,
7.862515,-3.013597,-3.038316,-697.142883,-697.142883,10.937500,10.882812,10.968750,11.070312,34.312500,32.125000,24.218750,26.062500,
7.882454,-3.013597,-3.038316,-782.857178,-782.857178,11.078125,10.765625,11.023438,11.132812,27.843750,33.937500,27.406250,24.562500,
7.905181,-3.013597,-3.038316,-868.571472,-868.571472,11.226562,10.921875,11.234375,11.164062,30.312500,30.156250,21.500000,22.281250,
7.924868,-3.013597,-3.038316,-868.571472,-868.571472,11.328125,10.984375,11.070312,11.179688,28.218750,25.718750,24.500000,20.562500,
7.942256,-3.013597,-3.038316,-942.857239,-942.857239,11.351562,10.992188,11.156250,11.195312,28.218750,28.343750,20.812500,21.250000,
7.963754,-3.013597,-3.038316,-942.857239,-942.857239,11.515625,11.171875,11.250000,11.312500,18.687500,23.531250,20.031250,19.156250,
7.982482,-3.013597,-3.038316,-1011.428711,-1011.428711,11.531250,11.250000,11.140625,11.296875,21.687500,16.718750,22.312500,17.281250,
8.002490,-3.013597,-3.038316,-1074.285889,-1074.285889,11.585938,11.242188,11.195312,11.343750,15.281250,18.000000,22.531250,20.375000,
8.022529,-3.013597,-3.038316,-1074.285889,-1074.285889,11.578125,11.171875,11.164062,11.390625,23.093750,15.843750,22.218750,18.375000,
8.042522,-2.892077,-2.916796,-1131.428467,-1131.428467,11.664062,11.148438,11.273438,11.343750,18.656250,16.125000,20.625000,21.750000,
8.062463,-0.982473,-1.007192,-1177.142822,-1177.142822,12.921875,11.250000,12.851562,11.484375,0.000000,15.187500,0.000000,17.687500,
